,api_uri,contact_form,crp_id,cspan_id,date_of_birth,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,gender,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,last_updated,leadership_role,lis_id,middle_name,missed_votes,ocd_id,office,party,phone,rss_url,senate_class,seniority,short_title,state,state_rank,suffix,title,total_present,total_votes,twitter_account,url,votesmart_id,youtube_account
55,https://api.propublica.org/congress/v1/members/J000013.json,,,,1912-05-31,,,,,Henry,M,,405920,4851,J000013,,False,Jackson,2013-04-12 20:11:52 -0400,,,Martin,,ocd-division/country:us/state:wa,,D,,,1,23,Sen.,WA,,,"Senator, 1st Class",,,,,,
56,https://api.propublica.org/congress/v1/members/J000064.json,,,,1904-05-18,,,,,Jacob,M,,405969,4898,J000064,,False,Javits,2013-04-12 20:11:48 -0400,,,Koppel,,ocd-division/country:us/state:ny,,R,,,3,19,Sen.,NY,,,"Senator, 3rd Class",,,,,,
57,https://api.propublica.org/congress/v1/members/J000189.json,,,,1932-06-10,,,,,John,M,,406084,14107,J000189,,False,Johnston,2013-04-12 20:11:56 -0400,,S054,Bennett,,ocd-division/country:us/state:la,,D,,,2,3,Sen.,LA,,,"Senator, 2nd Class",,,,,,
58,https://api.propublica.org/congress/v1/members/K000105.json,,,,1932-02-22,,,,,Edward,M,,300059,10808,K000105,,False,Kennedy,2013-04-12 20:12:03 -0400,,S055,M.,,ocd-division/country:us/state:ma,,D,,,1,13,Sen.,MA,,,"Senator, 1st Class",,,,,,
59,https://api.propublica.org/congress/v1/members/L000148.json,,,,1922-08-02,,,,,Paul,M,,406653,14077,L000148,,False,Laxalt,2013-04-12 20:11:52 -0400,,,Dominque,,ocd-division/country:us/state:nv,,R,,,3,1,Sen.,NV,,,"Senator, 3rd Class",,,,,,
60,https://api.propublica.org/congress/v1/members/L000174.json,,N00009918,1552,1940-03-31,,SenatorPatrickLeahy,,,Patrick,M,/m/0202kf,300065,14307,L000174,,False,Leahy,2018-03-07 08:14:43 -0500,,S057,J.,,ocd-division/country:us/state:vt,,D,,,3,1,Sen.,VT,,,"Senator, 3rd Class",,,SenatorLeahy,https://www.leahy.senate.gov,53353,SenatorPatrickLeahy
61,https://api.propublica.org/congress/v1/members/L000428.json,,,,1918-11-03,,,,,Russell,,,406918,5767,L000428,,False,Long,2013-04-12 20:11:52 -0400,,,Billiu,,ocd-division/country:us/state:la,,D,,,3,27,Sen.,LA,,,"Senator, 3rd Class",,,,,,
62,https://api.propublica.org/congress/v1/members/M000053.json,,,,1905-04-12,,,,,Warren,M,,407081,5913,M000053,,False,Magnuson,2013-04-12 20:11:48 -0400,,,Grant,,ocd-division/country:us/state:wa,,D,,,3,31,Sen.,WA,,,"Senator, 3rd Class",,,,,,
63,https://api.propublica.org/congress/v1/members/M000113.json,,,,1903-03-16,,,,,Michael,M,,407137,5967,M000113,,False,Mansfield,2013-04-12 20:11:46 -0400,,,Joseph,,ocd-division/country:us/state:mt,,D,,,1,23,Sen.,MT,,,"Senator, 1st Class",,,,,,
64,https://api.propublica.org/congress/v1/members/M000241.json,,,,1922-07-24,,,,,Charles,M,,407259,10535,M000241,,False,Mathias,2013-04-12 20:11:52 -0400,,,McCurdy,,ocd-division/country:us/state:md,,R,,,3,7,Sen.,MD,,,"Senator, 3rd Class",,,,,,
65,https://api.propublica.org/congress/v1/members/M000332.json,,,,1896-02-25,,,,,John,M,,407342,6151,M000332,,False,McClellan,2013-04-12 20:11:47 -0400,,,Little,,ocd-division/country:us/state:ar,,D,,,2,33,Sen.,AR,,,"Senator, 2nd Class",,,,,,
66,https://api.propublica.org/congress/v1/members/M000346.json,,,,1924-12-27,,,,,James,M,,407355,11029,M000346,,False,McClure,2013-04-12 20:11:53 -0400,,S063,Albertus,,ocd-division/country:us/state:id,,R,,,2,3,Sen.,ID,,,"Senator, 2nd Class",,,,,,
67,https://api.propublica.org/congress/v1/members/M000445.json,,,,1915-03-17,,,,,Gale,,,407444,6249,M000445,,False,McGee,2013-04-12 20:11:46 -0400,,,William,,ocd-division/country:us/state:wy,,D,,,1,17,Sen.,WY,,,"Senator, 1st Class",,,,,,
68,https://api.propublica.org/congress/v1/members/M000452.json,,,,1922-07-19,,,,,George,M,,407451,6256,M000452,,False,McGovern,2013-04-12 20:11:48 -0400,,,Stanley,,ocd-division/country:us/state:sd,,D,,,3,13,Sen.,SD,,,"Senator, 3rd Class",,,,,,
69,https://api.propublica.org/congress/v1/members/M000486.json,,,,1915-02-20,,,,,Thomas,M,,407481,10810,M000486,,False,McIntyre,2013-04-12 20:11:47 -0400,,,James,,ocd-division/country:us/state:nh,,D,,,2,13,Sen.,NH,,,"Senator, 2nd Class",,,,,,
70,https://api.propublica.org/congress/v1/members/M000671.json,,,,1911-01-28,,,,,Lee,,,407656,6442,M000671,,False,Metcalf,2013-04-12 20:11:47 -0400,,,Warren,,ocd-division/country:us/state:mt,,D,,,2,15,Sen.,MT,,,"Senator, 2nd Class",,,,,,
71,https://api.propublica.org/congress/v1/members/M000678.json,,,,1917-06-04,,,,,Howard,M,,407663,14073,M000678,,False,Metzenbaum,2013-04-12 20:11:54 -0400,,S114,Morton,,ocd-division/country:us/state:oh,,D,,,1,1,Sen.,OH,,,"Senator, 1st Class",,,,,,
72,https://api.propublica.org/congress/v1/members/M000851.json,,,,1928-01-05,,,,,Walter,M,,407824,10813,M000851,,False,Mondale,2013-04-12 20:11:47 -0400,,,Frederick,,ocd-division/country:us/state:mn,,I,,,2,11,Sen.,MN,,,"Senator, 2nd Class",,,,,,
73,https://api.propublica.org/congress/v1/members/M000876.json,,,,1915-09-24,,,,,Joseph,M,,407848,6611,M000876,,False,Montoya,2013-04-12 20:11:46 -0400,,,Manuel,,ocd-division/country:us/state:nm,,D,,,1,11,Sen.,NM,,,"Senator, 1st Class",,,,,,
74,https://api.propublica.org/congress/v1/members/M000956.json,,,,1925-10-05,,,,,Robert,M,,407924,14308,M000956,,False,Morgan,2013-04-12 20:11:48 -0400,,,Burren,,ocd-division/country:us/state:nc,,D,,,3,1,Sen.,NC,,,"Senator, 3rd Class",,,,,,
75,https://api.propublica.org/congress/v1/members/M001033.json,,,,1911-09-23,,,,,Frank,M,,408000,6754,M001033,,False,Moss,2013-04-12 20:11:46 -0400,,,Edward,,ocd-division/country:us/state:ut,,D,,,1,17,Sen.,UT,,,"Senator, 1st Class",,,,,,
76,https://api.propublica.org/congress/v1/members/M001121.json,,,,1914-03-28,,,,,Edmund,M,,408083,6831,M001121,,False,Muskie,2013-04-12 20:11:49 -0400,,,Sixtus,,ocd-division/country:us/state:me,,D,,,1,17,Sen.,ME,,,"Senator, 1st Class",,,,,,
77,https://api.propublica.org/congress/v1/members/N000033.json,,,,1916-06-04,,,,,Gaylord,,,408123,10816,N000033,,False,Nelson,2013-04-12 20:11:48 -0400,,,Anton,,ocd-division/country:us/state:wi,,D,,,3,13,Sen.,WI,,,"Senator, 3rd Class",,,,,,
78,https://api.propublica.org/congress/v1/members/N000171.json,,,,1938-09-08,,,,,Samuel,M,,408252,14108,N000171,,False,Nunn,2013-04-12 20:11:56 -0400,,S074,Augustus,,ocd-division/country:us/state:ga,,D,,,2,3,Sen.,GA,,,"Senator, 2nd Class",,,,,,
79,https://api.propublica.org/congress/v1/members/P000009.json,,,,1932-09-11,,,,,Robert,M,,408420,12107,P000009,,False,Packwood,2013-04-12 20:11:57 -0400,,S075,William,,ocd-division/country:us/state:or,,R,,,3,7,Sen.,OR,,,"Senator, 3rd Class",,,,,,
80,https://api.propublica.org/congress/v1/members/P000100.json,,,,1907-03-17,,,,,John,M,,408508,7229,P000100,,False,Pastore,2013-04-12 20:11:46 -0400,,,Orlando,,ocd-division/country:us/state:ri,,D,,,1,25,Sen.,RI,,,"Senator, 1st Class",,,,,,
81,https://api.propublica.org/congress/v1/members/P000166.json,,,,1920-05-07,,,,,James,M,,408571,10817,P000166,,False,Pearson,2013-04-12 20:11:47 -0400,,,Blackwood,,ocd-division/country:us/state:ks,,R,,,2,13,Sen.,KS,,,"Senator, 2nd Class",,,,,,
82,https://api.propublica.org/congress/v1/members/P000193.json,,,,1918-11-22,,,,,Claiborne,M,,408597,10818,P000193,,False,Pell,2013-04-12 20:11:56 -0400,,S078,de Borda,,ocd-division/country:us/state:ri,,D,,,2,15,Sen.,RI,,,"Senator, 2nd Class",,,,,,
83,https://api.propublica.org/congress/v1/members/P000222.json,,,,1919-09-27,,,,,Charles,M,,408625,11205,P000222,,False,Percy,2013-04-12 20:11:50 -0400,,,Harting,,ocd-division/country:us/state:il,,R,,,2,9,Sen.,IL,,,"Senator, 2nd Class",,,,,,
84,https://api.propublica.org/congress/v1/members/P000553.json,,,,1915-11-11,,,,,William,M,,408937,7638,P000553,,False,Proxmire,2013-04-12 20:11:52 -0400,,,,,ocd-division/country:us/state:wi,,D,,,1,18,Sen.,WI,,,"Senator, 1st Class",,,,,,
85,https://api.propublica.org/congress/v1/members/R000046.json,,,,1902-03-08,,,,,Jennings,M,,409027,7722,R000046,,False,Randolph,2013-04-12 20:11:51 -0400,,,,,ocd-division/country:us/state:wv,,D,,,2,17,Sen.,WV,,,"Senator, 2nd Class",,,,,,
86,https://api.propublica.org/congress/v1/members/R000191.json,,,,1910-04-09,,,,,Abraham,M,,409167,7847,R000191,,False,Ribicoff,2013-04-12 20:11:49 -0400,,,Alexander,,ocd-division/country:us/state:ct,,D,,,3,13,Sen.,CT,,,"Senator, 3rd Class",,,,,,
87,https://api.propublica.org/congress/v1/members/R000249.json,,,,1938-02-04,,,,,Donald,M,,409225,11043,R000249,,False,Riegle,2013-04-12 20:11:55 -0400,,S107,Wayne,,ocd-division/country:us/state:mi,,D,,,1,1,Sen.,MI,,,"Senator, 1st Class",,,,,,
88,https://api.propublica.org/congress/v1/members/R000460.json,,,,1921-07-22,,,,,William,M,,400565,11044,R000460,,False,Roth,2017-11-29 06:35:54 -0500,,S083,V.,,ocd-division/country:us/state:de,,R,,,1,5,Sen.,DE,,Jr.,"Senator, 1st Class",,,,,,
89,https://api.propublica.org/congress/v1/members/S000159.json,,,,1926-06-01,,,,,Richard,M,,409666,10557,S000159,,False,Schweiker,2013-04-12 20:11:49 -0400,,,Schultz,,ocd-division/country:us/state:pa,,R,,,3,7,Sen.,PA,,,"Senator, 3rd Class",,,,,,
90,https://api.propublica.org/congress/v1/members/S000189.json,,,,1915-07-01,,,,,William,M,,409694,11048,S000189,,False,Scott,2013-04-12 20:11:47 -0400,,,Lloyd,,ocd-division/country:us/state:va,,R,,,2,3,Sen.,VA,,,"Senator, 2nd Class",,,,,,
91,https://api.propublica.org/congress/v1/members/S000174.json,,,,1900-11-11,,,,,Hugh,M,,409680,8301,S000174,,False,Scott,2013-04-12 20:11:46 -0400,,,Doggett,,ocd-division/country:us/state:pa,,R,,,1,17,Sen.,PA,,,"Senator, 1st Class",,,,,,
92,https://api.propublica.org/congress/v1/members/S000701.json,,,,,,,,,John,M,,410172,8764,S000701,,False,Sparkman,2013-04-12 20:11:47 -0400,,,Jackson,,ocd-division/country:us/state:al,,D,,,2,29,Sen.,AL,,,"Senator, 2nd Class",,,,,,
93,https://api.propublica.org/congress/v1/members/S000776.json,,,,1913-08-08,,,,,Robert,M,,410242,10562,S000776,,False,Stafford,2013-04-12 20:11:53 -0400,,,Theodore,,ocd-division/country:us/state:vt,,R,,,1,4,Sen.,VT,,,"Senator, 1st Class",,,,,,
94,https://api.propublica.org/congress/v1/members/S000852.json,,,,1901-08-03,,,,,John,M,,410315,8883,S000852,,False,Stennis,2013-04-12 20:11:53 -0400,,,Cornelius,,ocd-division/country:us/state:ms,,D,,,1,28,Sen.,MS,,,"Senator, 1st Class",,,,,,
95,https://api.propublica.org/congress/v1/members/S000888.json,,,,1923-11-18,,,,,Ted,M,,300094,12109,S000888,,False,Stevens,2013-04-12 20:12:02 -0400,,S090,F.,,ocd-division/country:us/state:ak,,R,,,2,7,Sen.,AK,,,"Senator, 2nd Class",,,,,,
