,api_uri,at_large,contact_form,crp_id,cspan_id,date_of_birth,district,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,gender,geoid,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,last_updated,leadership_role,middle_name,missed_votes,missed_votes_pct,next_election,ocd_id,office,party,phone,rss_url,seniority,short_title,state,suffix,title,total_present,total_votes,twitter_account,url,votes_with_party_pct,votesmart_id,youtube_account
13,https://api.propublica.org/congress/v1/members/B001229.json,False,,,45981,1956-03-07,3,,,,,Brian,M,5303,/m/02593n,400011,29938,B001229,,False,Baird,2016-06-14 16:26:05 -0400,,,79,4.78,2010,ocd-division/country:us/state:wa/cd:3,,D,,,12,Rep.,WA,,Representative,1,1652,,,92.69,,
14,https://api.propublica.org/congress/v1/members/B001230.json,False,,N00004367,57884,1962-02-11,2,,TammyBaldwin,,,Tammy,F,5502,/m/024v02,400013,29940,B001230,,False,Baldwin,2018-03-07 08:14:15 -0500,,,37,2.24,2010,ocd-division/country:us/state:wi/cd:2,,D,,https://www.baldwin.senate.gov/rss/feeds/?type=all,12,Rep.,WI,,Representative,3,1652,SenatorBaldwin,https://www.baldwin.senate.gov,97.09,3470,witammybaldwin
15,https://api.propublica.org/congress/v1/members/B001239.json,False,,,1003613,1961-02-14,3,,,,,J.,M,4503,,400016,20347,B001239,,False,Barrett,2016-05-03 15:22:15 -0400,,Gresham,695,42.07,2010,ocd-division/country:us/state:sc/cd:3,,R,,,8,Rep.,SC,,Representative,17,1652,greshambarrett,,93.63,,Repgreshambarrett
16,https://api.propublica.org/congress/v1/members/B001252.json,False,,,1012025,1955-10-31,12,,CongressmanJohnBarrow,,,John,M,1312,/m/056gyc,400628,20507,B001252,,False,Barrow,2016-05-03 15:22:15 -0400,,,39,2.36,2010,ocd-division/country:us/state:ga/cd:12,,D,,,6,Rep.,GA,,Representative,0,1652,RepJohnBarrow,http://barrow.house.gov,94.05,,RepJohnBarrow
17,https://api.propublica.org/congress/v1/members/B000208.json,False,,,27026,1926-06-03,6,,,,,Roscoe,M,2406,/m/025k82,400017,29356,B000208,,False,Bartlett,2016-06-14 16:25:57 -0400,,G.,8,0.48,2010,ocd-division/country:us/state:md/cd:6,,R,,,18,Rep.,MD,,Representative,4,1652,,,91.67,,RepRoscoeBartlett
18,https://api.propublica.org/congress/v1/members/B000213.json,False,,N00005656,5248,1949-09-15,6,,RepJoeBarton,,,Joe,M,4806,/m/03rspq,400018,15085,B000213,,False,Barton,2018-03-07 08:14:15 -0500,,L.,66,4.0,2010,ocd-division/country:us/state:tx/cd:6,,R,,,26,Rep.,TX,,Representative,1,1652,RepJoeBarton,https://joebarton.house.gov,92.31,27082,repjoebarton
19,https://api.propublica.org/congress/v1/members/B001253.json,False,,,,1962-01-22,8,,,,,Melissa,F,1708,/m/03xjjx,400631,20509,B001253,,False,Bean,2016-06-14 16:26:10 -0400,,,79,4.78,2010,ocd-division/country:us/state:il/cd:8,,D,,,6,Rep.,IL,,Representative,1,1652,,,91.04,,
20,https://api.propublica.org/congress/v1/members/B000287.json,False,,,26567,1958-01-26,31,,XavierBecerra,,,Xavier,M,0631,/m/024trk,400021,29316,B000287,,False,Becerra,2016-05-03 15:22:14 -0400,,,64,3.87,2010,ocd-division/country:us/state:ca/cd:31,,D,,https://becerra.house.gov/rss/press-releases.xml,18,Rep.,CA,,Representative,1,1652,RepBecerra,http://becerra.house.gov,97.73,,XavierBecerra
21,https://api.propublica.org/congress/v1/members/B001231.json,False,,,,1951-01-20,1,,,,,Shelley,F,3201,/m/025h7j,400024,29922,B001231,,False,Berkley,2016-06-14 16:26:06 -0400,,,60,3.63,2010,ocd-division/country:us/state:nv/cd:1,,D,,,12,Rep.,NV,,Representative,0,1652,repberkley,,98.18,,ShelleyBerkley
22,https://api.propublica.org/congress/v1/members/B000410.json,False,,,1592,1941-04-15,28,,,,,Howard,M,0628,,400025,15004,B000410,,False,Berman,2016-05-03 15:22:14 -0400,,L.,85,5.15,2010,ocd-division/country:us/state:ca/cd:28,,D,,,28,Rep.,CA,,Representative,0,1652,RepHowardBerman,,98.28,,RepHowardBerman
23,https://api.propublica.org/congress/v1/members/B000420.json,False,,,45115,1942-08-27,1,,,,,Marion,M,0501,,400026,29702,B000420,,False,Berry,2016-05-03 15:22:14 -0400,,,155,9.38,2010,ocd-division/country:us/state:ar/cd:1,,D,,,14,Rep.,AR,,Representative,2,1652,,,93.32,,CongressmanBerry
24,https://api.propublica.org/congress/v1/members/B001232.json,False,,,57890,1937-08-15,13,,,,,Judy,F,1713,/m/0256wq,400027,29912,B001232,,False,Biggert,2016-06-14 16:26:06 -0400,,,14,0.85,2010,ocd-division/country:us/state:il/cd:13,,R,,,12,Rep.,IL,,Representative,0,1652,JudyBiggert,,89.26,,JudyBiggert
25,https://api.propublica.org/congress/v1/members/B000461.json,False,,,36554,1951-01-28,50,,,,,Brian,M,0650,,400570,29508,B000461,,False,Bilbray,2016-05-03 15:22:14 -0400,,P.,83,5.02,2010,ocd-division/country:us/state:ca/cd:50,,R,,,6,Rep.,CA,,Representative,1,1652,BilbrayCA50,,92.1,,
26,https://api.propublica.org/congress/v1/members/B001257.json,False,,N00027462,1022873,1963-02-08,9,,GusBilirakis,,,Gus,M,1209,/m/0dy3z1,412250,20758,B001257,,False,Bilirakis,2018-03-07 08:14:16 -0500,,,22,1.33,2010,ocd-division/country:us/state:fl/cd:9,,R,,,6,Rep.,FL,,Representative,0,1652,RepGusBilirakis,https://bilirakis.house.gov,93.31,17318,RepGusBilirakis
27,https://api.propublica.org/congress/v1/members/B001242.json,False,,,1003587,1950-06-01,1,,RepTimBishop,,,Timothy,M,3601,,400031,20338,B001242,,False,Bishop,2016-05-03 15:22:15 -0400,,H.,43,2.6,2010,ocd-division/country:us/state:ny/cd:1,,D,,,8,Rep.,NY,,Representative,0,1652,TimBishopNY,http://timbishop.house.gov,96.83,,timbishop01
28,https://api.propublica.org/congress/v1/members/B000490.json,False,,N00002674,26194,1947-02-04,2,,sanfordbishop,,,Sanford,M,1302,/m/02554k,400030,29339,B000490,,False,Bishop,2018-03-07 08:14:16 -0500,,D.,64,3.87,2010,ocd-division/country:us/state:ga/cd:2,,D,,https://bishop.house.gov/rss.xml,18,Rep.,GA,Jr.,Representative,0,1652,SanfordBishop,https://bishop.house.gov,97.23,26817,RepSanfordBishop
29,https://api.propublica.org/congress/v1/members/B001250.json,False,,N00025292,1003621,1951-07-13,1,,RepRobBishop,,,Rob,M,4901,/m/02tn41,400029,20357,B001250,,False,Bishop,2018-03-07 08:14:16 -0500,,,150,9.08,2010,ocd-division/country:us/state:ut/cd:1,,R,,,8,Rep.,UT,,Representative,6,1652,RepRobBishop,https://robbishop.house.gov,94.01,50544,CongressmanBishop
30,https://api.propublica.org/congress/v1/members/B001243.json,False,,N00003105,31226,1952-06-06,7,,marshablackburn,,,Marsha,F,4707,/m/01fnkt,400032,20351,B001243,,False,Blackburn,2018-03-07 08:14:16 -0500,,,47,2.85,2010,ocd-division/country:us/state:tn/cd:7,,R,,https://blackburn.house.gov/news/rss.aspx,8,Rep.,TN,,Representative,4,1652,MarshaBlackburn,https://blackburn.house.gov,94.08,25186,RepMarshaBlackburn
31,https://api.propublica.org/congress/v1/members/B000574.json,False,,N00007727,43809,1948-08-16,3,,,,,Earl,M,4103,/m/033tw8,400033,29588,B000574,,False,Blumenauer,2018-03-07 08:14:17 -0500,,,50,3.03,2010,ocd-division/country:us/state:or/cd:3,,D,,,16,Rep.,OR,,Representative,2,1652,BlumenauerMedia,https://blumenauer.house.gov,96.44,367,RepBlumenauer
32,https://api.propublica.org/congress/v1/members/B000575.json,False,,N00005195,45465,1950-01-10,7,,SenatorBlunt,,,Roy,M,2907,/m/034fn4,400034,29735,B000575,,False,Blunt,2018-03-07 08:14:17 -0500,,,252,15.25,2010,ocd-division/country:us/state:mo/cd:7,,R,,https://www.blunt.senate.gov/public/?a=RSS.Feed,14,Rep.,MO,,Representative,0,1652,RoyBlunt,https://www.blunt.senate.gov/public,93.93,418,SenatorBlunt
33,https://api.propublica.org/congress/v1/members/B001263.json,False,,,1028316,1969-10-05,16,,,,,John,M,3916,/m/02qpsy1,412266,,B001263,,False,Boccieri,2016-06-14 16:26:12 -0400,,,26,1.57,2010,ocd-division/country:us/state:oh/cd:16,,D,,,2,Rep.,OH,,Representative,1,1652,,,93.36,,
34,https://api.propublica.org/congress/v1/members/B000589.json,False,,,16740,1949-11-17,8,,SpeakerJohnBoehner,,,John,M,3908,/m/039rwf,400036,15806,B000589,,False,Boehner,2016-06-14 16:26:00 -0400,,A.,157,9.5,2010,ocd-division/country:us/state:oh/cd:8,,R,,,20,Rep.,OH,,Representative,0,1652,SpeakerBoehner,http://boehner.house.gov,95.32,,johnboehner
35,https://api.propublica.org/congress/v1/members/B001244.json,False,,,1003546,1959-11-19,1,,jobonner,,,Jo,M,0101,,400038,20300,B001244,,False,Bonner,2016-05-03 15:22:15 -0400,,,90,5.45,2010,ocd-division/country:us/state:al/cd:1,,R,,,8,Rep.,AL,,Representative,28,1652,repjobonner,http://bonner.house.gov/,91.04,,JoBonner
36,https://api.propublica.org/congress/v1/members/B001228.json,False,,,,1961-10-24,45,,,,,Mary,F,0645,/m/024xmf,400039,29775,B001228,,False,Bono Mack,2016-06-14 16:26:05 -0400,,,45,2.72,2010,ocd-division/country:us/state:ca/cd:45,,R,,,14,Rep.,CA,,Representative,0,1652,Rep_BonoMack,,93.4,,
37,https://api.propublica.org/congress/v1/members/B001236.json,False,,N00013873,92069,1950-12-10,3,,JohnBoozman,,,John,M,0503,/m/024s3v,400040,20101,B001236,,False,Boozman,2018-03-07 08:14:17 -0500,,,38,2.3,2010,ocd-division/country:us/state:ar/cd:3,,R,,https://www.boozman.senate.gov/public/?a=RSS.Feed,10,Rep.,AR,,Representative,0,1652,JohnBoozman,https://www.boozman.senate.gov/public,96.41,27958,BoozmanPressOffice
38,https://api.propublica.org/congress/v1/members/B001245.json,True,,N00024866,1003568,1933-05-31,At-Large,,madeleine.bordallo,,,Madeleine,F,6698,/m/01s_xp,400041,,B001245,,False,Bordallo,2018-03-07 08:14:18 -0500,,Z.,57,17.59,2010,ocd-division/country:us/state:gu/cd:79,,D,,,8,Del.,GU,,Delegate,0,324,,https://bordallo.house.gov,95.51,1751,
39,https://api.propublica.org/congress/v1/members/B001254.json,False,,,1013053,1973-08-02,2,,,,,Dan,M,4002,/m/04bbc1,400645,20523,B001254,,False,Boren,2016-06-14 16:26:10 -0400,,,69,4.18,2010,ocd-division/country:us/state:ok/cd:2,,D,,,6,Rep.,OK,,Representative,0,1652,,,87.43,,
40,https://api.propublica.org/congress/v1/members/B000652.json,False,,,45520,1934-01-10,3,,,,,Leonard,M,1903,/m/025b6f,400042,29721,B000652,,False,Boswell,2016-06-14 16:26:01 -0400,,L.,41,2.48,2010,ocd-division/country:us/state:ia/cd:3,,D,,,14,Rep.,IA,,Representative,0,1652,LeonardBoswell,,97.7,,RepLeonardBoswell
41,https://api.propublica.org/congress/v1/members/B000657.json,False,,,6736,1946-08-01,9,,,,,Rick,M,5109,/m/01_k5m,400043,15009,B000657,,False,Boucher,2016-06-14 16:26:01 -0400,,,123,7.45,2010,ocd-division/country:us/state:va/cd:9,,D,,,28,Rep.,VA,,Representative,0,1652,,,95.95,,
42,https://api.propublica.org/congress/v1/members/B001255.json,False,,,1013047,1956-02-21,7,,RepBoustany,,,Charles,M,2207,/m/04wdx3,400636,20514,B001255,,False,Boustany,2017-11-29 06:35:52 -0500,,,60,3.63,2010,ocd-division/country:us/state:la/cd:7,,R,,https://boustany.house.gov/common/rss/index.cfm?rss=82,6,Rep.,LA,Jr.,Representative,0,1652,RepBoustany,http://boustany.house.gov,94.85,,boustanyla07
43,https://api.propublica.org/congress/v1/members/B000716.json,False,,,46164,1945-06-06,2,,,,,Allen,M,1202,,400044,29713,B000716,,False,Boyd,2016-05-03 15:22:14 -0400,,,110,6.66,2010,ocd-division/country:us/state:fl/cd:2,,D,,,14,Rep.,FL,,Representative,0,1652,,,95.01,,
44,https://api.propublica.org/congress/v1/members/B001227.json,False,,N00001619,55227,1945-04-07,1,,RepRobertBrady,,,Robert,M,4201,/m/03tq5z,400047,29777,B001227,,False,Brady,2018-03-07 08:14:18 -0500,,A.,61,3.69,2010,ocd-division/country:us/state:pa/cd:1,,D,,https://brady.house.gov/rss.xml,14,Rep.,PA,,Representative,0,1652,RepBrady,https://brady.house.gov,98.68,2519,BradyPA01
45,https://api.propublica.org/congress/v1/members/B000755.json,False,,N00005883,45749,1955-04-11,8,,kevinbrady,,,Kevin,M,4808,/m/03tq00,400046,29760,B000755,,False,Brady,2018-03-07 08:14:18 -0500,,,66,4.0,2010,ocd-division/country:us/state:tx/cd:8,,R,,,14,Rep.,TX,,Representative,0,1652,RepKevinBrady,https://kevinbrady.house.gov,93.88,361,KBrady8
46,https://api.propublica.org/congress/v1/members/B001259.json,False,,,1020421,1957-10-30,1,,repbrucebraley,,,Bruce,M,1901,/m/07r9r0,412208,20719,B001259,,False,Braley,2016-06-14 16:26:11 -0400,,,99,5.99,2010,ocd-division/country:us/state:ia/cd:1,,D,,,4,Rep.,IA,,Representative,1,1652,BruceBraley,http://braley.house.gov,97.88,,repbrucebraley
47,https://api.propublica.org/congress/v1/members/B001264.json,False,,,87180,1952-07-21,2,,,,,Bobby,M,0102,/m/0gg4wd,412267,,B001264,,False,Bright,2016-06-14 16:26:12 -0400,,,64,3.87,2010,ocd-division/country:us/state:al/cd:2,,D,,,2,Rep.,AL,,Representative,2,1652,,,71.1,,
48,https://api.propublica.org/congress/v1/members/B001262.json,False,,,1025092,1946-12-07,10,,RepPaulBroun,,,Paul,M,1310,/m/02vzlfc,412252,20753,B001262,,False,Broun,2016-06-14 16:26:12 -0400,,,61,3.69,2010,ocd-division/country:us/state:ga/cd:10,,R,,,4,Rep.,GA,,Representative,0,1652,RepPaulBrounMD,http://broun.house.gov,86.49,,RepPaulBroun
49,https://api.propublica.org/congress/v1/members/B000911.json,False,,,26192,1946-11-11,3,,congresswomanbrown,,,Corrine,F,1203,/m/0251xd,400048,29328,B000911,,False,Brown,2016-06-14 16:26:02 -0400,,,121,7.32,2010,ocd-division/country:us/state:fl/cd:3,,D,,https://corrinebrown.house.gov/rss.xml,18,Rep.,FL,,Representative,2,1652,RepCorrineBrown,https://corrinebrown.house.gov,97.65,,CongresswomanBrown
50,https://api.propublica.org/congress/v1/members/B001235.json,False,,,1000221,1935-12-20,1,,,,,Henry,M,4501,/m/03tpvc,400049,20137,B001235,,False,Brown,2017-11-29 06:35:52 -0500,,E.,148,8.96,2010,ocd-division/country:us/state:sc/cd:1,,R,,,10,Rep.,SC,Jr.,Representative,0,1652,,,93.68,,CongressmanBrown
51,https://api.propublica.org/congress/v1/members/B001247.json,False,,,1003557,1943-10-05,5,,,,,Ginny,F,1205,/m/0251yt,400051,20313,B001247,,False,Brown-Waite,2016-06-14 16:26:09 -0400,,,158,9.56,2010,ocd-division/country:us/state:fl/cd:5,,R,,,8,Rep.,FL,,Representative,1,1652,,,90.83,,RepGinnyBrownWaite
52,https://api.propublica.org/congress/v1/members/B001260.json,False,,N00027626,1021626,1951-05-08,13,,CongressmanBuchanan,,,Vern,M,1213,/m/0gtjsp,412196,20709,B001260,,False,Buchanan,2018-03-07 08:14:18 -0500,,,40,2.42,2010,ocd-division/country:us/state:fl/cd:13,,R,,https://buchanan.house.gov/rss.xml,4,Rep.,FL,,Representative,4,1652,VernBuchanan,https://buchanan.house.gov,91.13,66247,vernbuchanan
53,https://api.propublica.org/congress/v1/members/B001248.json,False,,N00025219,1003620,1950-12-23,26,,michaelcburgess,,,Michael,M,4826,/m/03tq8_,400052,20355,B001248,,False,Burgess,2018-03-07 08:14:19 -0500,,C.,62,3.75,2010,ocd-division/country:us/state:tx/cd:26,,R,,https://burgess.house.gov/news/rss.aspx,8,Rep.,TX,,Representative,1,1652,MichaelCBurgess,https://burgess.house.gov,92.83,50120,michaelcburgessmd
54,https://api.propublica.org/congress/v1/members/B001149.json,False,,,,1938-06-21,5,,,,,Dan,M,1805,/m/022r4p,400055,15013,B001149,,False,Burton,2016-06-14 16:26:04 -0400,,,31,1.88,2010,ocd-division/country:us/state:in/cd:5,,R,,,28,Rep.,IN,,Representative,4,1652,RepDanBurton,,94.76,,CongressmanDanBurton
55,https://api.propublica.org/congress/v1/members/B001251.json,False,,N00027035,1013540,1947-04-27,1,,congressmangkbutterfield,,,G.,M,3701,/m/03g_pq,400616,20340,B001251,,False,Butterfield,2018-03-07 08:14:19 -0500,,K.,86,5.21,2010,ocd-division/country:us/state:nc/cd:1,,D,,,8,Rep.,NC,,Representative,29,1652,GKButterfield,https://butterfield.house.gov,96.49,41077,GKBNC01
56,https://api.propublica.org/congress/v1/members/B001203.json,False,,,26475,1958-11-26,4,,,,,Steve,M,1804,/m/02578l,400056,29350,B001203,,False,Buyer,2016-06-14 16:26:04 -0400,,,221,13.38,2010,ocd-division/country:us/state:in/cd:4,,R,,,18,Rep.,IN,,Representative,3,1652,,,93.08,,sbuyer
57,https://api.propublica.org/congress/v1/members/C000059.json,False,,N00007099,26709,1953-06-08,44,,RepKenCalvert,,,Ken,M,0644,/m/024xl1,400057,29323,C000059,,False,Calvert,2018-03-07 08:14:19 -0500,,,46,2.78,2010,ocd-division/country:us/state:ca/cd:44,,R,,,18,Rep.,CA,,Representative,0,1652,KenCalvert,https://calvert.house.gov,93.59,26777,RepKenCalvert
58,https://api.propublica.org/congress/v1/members/C000071.json,False,,,23039,1953-07-09,4,,repdavecamp,,,Dave,M,2604,/m/03l8yr,400058,29124,C000071,,False,Camp,2016-06-14 16:26:19 -0400,,,49,2.97,2010,ocd-division/country:us/state:mi/cd:4,,R,,,20,Rep.,MI,,Representative,0,1652,RepDaveCamp,http://camp.house.gov,93.01,,DaveCampYT
59,https://api.propublica.org/congress/v1/members/C001064.json,False,,,1019004,1955-07-19,48,,JohnCampbell,,,John,M,0648,/m/05tpk9,412011,20539,C001064,,False,Campbell,2016-06-14 16:27:43 -0400,,,172,10.41,2010,ocd-division/country:us/state:ca/cd:48,,R,,,6,Rep.,CA,,Representative,3,1652,RepJohnCampbell,http://www.campbell.house.gov,88.38,,RepJohnCampbellCA48
60,https://api.propublica.org/congress/v1/members/C001046.json,False,,,87402,1963-06-06,7,,,,,Eric,M,5107,/m/027z_f,400060,20144,C001046,,False,Cantor,2016-06-14 16:27:39 -0400,,,69,4.18,2010,ocd-division/country:us/state:va/cd:7,,R,,,10,Rep.,VA,,Representative,4,1652,,http://cantor.house.gov/,94.88,,EricCantor
61,https://api.propublica.org/congress/v1/members/C001079.json,False,,,1031344,1967-03-13,2,,,,,Anh,M,2202,,412268,,C001079,,False,Cao,2016-05-03 15:22:16 -0400,,,106,6.42,2010,ocd-division/country:us/state:la/cd:2,,R,,,2,Rep.,LA,,Representative,1,1652,AnhJosephCao,,81.82,,AnhJosephCao
62,https://api.propublica.org/congress/v1/members/C001047.json,False,,N00009771,83737,1953-11-26,2,,senshelley,,,Shelley,F,5402,/m/024pwq,400061,20146,C001047,,False,Capito,2018-03-07 08:14:20 -0500,,Moore,37,2.24,2010,ocd-division/country:us/state:wv/cd:2,,R,,,10,Rep.,WV,,Representative,0,1652,SenCapito,https://www.capito.senate.gov,89.35,11701,UCbiXdR4XQ3vD9Xp5lfR9QXw
63,https://api.propublica.org/congress/v1/members/C001036.json,False,,,54075,1938-01-10,23,,loiscapps,,,Lois,F,0623,/m/024tfg,400062,29774,C001036,,False,Capps,2016-06-14 16:27:38 -0400,,,50,3.03,2010,ocd-division/country:us/state:ca/cd:23,,D,,http://capps.house.gov/rss.xml,14,Rep.,CA,,Representative,0,1652,RepLoisCapps,http://capps.house.gov,98.56,,reploiscapps
64,https://api.propublica.org/congress/v1/members/C001037.json,False,,N00000267,56760,1952-01-09,8,,RepMichaelCapuano,,H8MA08071,Michael,M,2508,/m/028vsm,400063,29919,C001037,,False,Capuano,2018-03-07 08:14:20 -0500,,E.,201,12.17,2010,ocd-division/country:us/state:ma/cd:8,,D,,,12,Rep.,MA,,Representative,1,1652,RepMikeCapuano,http://capuano.house.gov,97.59,18883,RepMikeCapuano
65,https://api.propublica.org/congress/v1/members/C001050.json,False,,,87444,1959-03-31,18,,,,,Dennis,M,0618,,400065,20306,C001050,,False,Cardoza,2016-05-03 15:22:15 -0400,,,107,6.48,2010,ocd-division/country:us/state:ca/cd:18,,D,,,8,Rep.,CA,,Representative,1,1652,RepCardoza,,96.25,,
66,https://api.propublica.org/congress/v1/members/C001060.json,False,,,1003284,1958-07-10,3,,,,,Russ,M,2903,/m/04cb6p,400638,20516,C001060,,False,Carnahan,2016-06-14 16:27:42 -0400,,,39,2.36,2010,ocd-division/country:us/state:mo/cd:3,,D,,,6,Rep.,MO,,Representative,0,1652,RepCarnahan,,98.64,,congressmancarnahan
67,https://api.propublica.org/congress/v1/members/C001065.json,False,,,1018516,1959-03-02,10,,,,,Christopher,M,4210,,412234,20746,C001065,,False,Carney,2016-05-03 15:22:15 -0400,,,151,9.14,2010,ocd-division/country:us/state:pa/cd:10,,D,,,4,Rep.,PA,,Representative,2,1652,,,90.74,,
68,https://api.propublica.org/congress/v1/members/C001072.json,False,,N00029513,1027364,1974-10-16,7,,CongressmanAndreCarson,,,André,M,1807,/m/03qcvz1,412258,20757,C001072,,False,Carson,2018-03-07 08:14:20 -0500,,,11,0.67,2010,ocd-division/country:us/state:in/cd:7,,D,,https://carson.house.gov/rss.xml,4,Rep.,IN,,Representative,0,1652,RepAndreCarson,https://carson.house.gov,98.54,84917,repandrecarson
69,https://api.propublica.org/congress/v1/members/C001051.json,False,,N00025095,1004257,1941-11-06,31,,judgecarter,,,John,M,4831,/m/03whyr,400068,20356,C001051,,False,Carter,2018-03-07 08:14:20 -0500,,,93,5.63,2010,ocd-division/country:us/state:tx/cd:31,,R,,https://carter.house.gov/common/rss/?rss=40,8,Rep.,TX,,Representative,0,1652,JudgeCarter,https://carter.house.gov,91.79,49296,repjohncarter
70,https://api.propublica.org/congress/v1/members/C001075.json,False,,N00030245,1030546,1957-09-28,6,,,,,Bill,M,2206,/m/0286t7r,412269,20919,C001075,,False,Cassidy,2018-03-07 08:14:20 -0500,,,63,3.81,2010,ocd-division/country:us/state:la/cd:6,,R,,,2,Rep.,LA,,Representative,4,1652,,https://www.cassidy.senate.gov,92.7,69494,SenatorBillCassidy
